symbol,timeframe,timestamp,open,high,low,close,volume,spread,complete
XAUUSDm,M5,2025-01-07T07:35:00Z,2631.58232,2631.85079,2631.38712,2631.67435,723.00,0.21000,true
XAUUSDm,M5,2025-01-07T07:40:00Z,2631.67435,2631.93416,2631.47376,2631.76265,760.00,0.18000,true
XAUUSDm,M5,2025-01-07T07:45:00Z,2631.76265,2632.01183,2631.55656,2631.84447,797.00,0.22000,true
XAUUSDm,M5,2025-01-07T07:50:00Z,2631.84447,2632.08147,2631.63283,2631.91740,834.00,0.19000,true
XAUUSDm,M5,2025-01-07T07:55:00Z,2631.91740,2632.14116,2631.70022,2631.97943,871.00,0.23000,true
XAUUSDm,M5,2025-01-07T08:00:00Z,2631.97943,2632.18946,2631.75681,2632.02909,908.00,0.20000,true
XAUUSDm,M5,2025-01-07T08:05:00Z,2632.02909,2632.22547,2631.80119,2632.06546,945.00,0.17000,true
XAUUSDm,M5,2025-01-07T08:10:00Z,2632.06546,2632.24887,2631.83249,2632.08819,982.00,0.21000,true
XAUUSDm,M5,2025-01-07T08:15:00Z,2632.08819,2632.25991,2631.85044,2632.09756,1019.00,0.18000,true
XAUUSDm,M5,2025-01-07T08:20:00Z,2632.09756,2632.26255,2631.85222,2632.09442,1056.00,0.22000,true
XAUUSDm,M5,2025-01-07T08:25:00Z,2632.09442,2632.26297,2631.83392,2632.08016,1093.00,0.19000,true
XAUUSDm,M5,2025-01-07T08:30:00Z,2632.08016,2632.25311,2631.80683,2632.05666,1130.00,0.23000,true
XAUUSDm,M5,2025-01-07T08:35:00Z,2632.05666,2632.23478,2631.77328,2632.02622,1167.00,0.20000,true
XAUUSDm,M5,2025-01-07T08:40:00Z,2632.02622,2632.21014,2631.73591,2631.99143,704.00,0.17000,true
XAUUSDm,M5,2025-01-07T08:45:00Z,2631.99143,2632.18169,2631.69756,2631.95509,741.00,0.21000,true
XAUUSDm,M5,2025-01-07T08:50:00Z,2631.95509,2632.15209,2631.66111,2631.92006,778.00,0.18000,true
XAUUSDm,M5,2025-01-07T08:55:00Z,2631.92006,2632.12407,2631.62943,2631.88921,815.00,0.22000,true
XAUUSDm,M5,2025-01-07T09:00:00Z,2631.88921,2632.10035,2631.60521,2631.86520,852.00,0.19000,true
XAUUSDm,M5,2025-01-07T09:05:00Z,2631.86520,2632.08345,2631.59088,2631.85046,889.00,0.23000,true
XAUUSDm,M5,2025-01-07T09:10:00Z,2631.85046,2632.07564,2631.58847,2631.84704,926.00,0.20000,true
XAUUSDm,M5,2025-01-07T09:15:00Z,2631.84704,2632.08833,2631.59009,2631.85652,963.00,0.17000,true
XAUUSDm,M5,2025-01-07T09:20:00Z,2631.85652,2632.11795,2631.60176,2631.87996,1000.00,0.21000,true
XAUUSDm,M5,2025-01-07T09:25:00Z,2631.87996,2632.16147,2631.62796,2631.91786,1037.00,0.18000,true
XAUUSDm,M5,2025-01-07T09:30:00Z,2631.91786,2632.21864,2631.66912,2631.97010,1074.00,0.22000,true
XAUUSDm,M5,2025-01-07T09:35:00Z,2631.97010,2632.28866,2631.72511,2632.03598,1111.00,0.19000,true
XAUUSDm,M5,2025-01-07T09:40:00Z,2632.03598,2632.37016,2631.79516,2632.11421,1148.00,0.23000,true
XAUUSDm,M5,2025-01-07T09:45:00Z,2632.11421,2632.46125,2631.87794,2632.20296,1185.00,0.20000,true
XAUUSDm,M5,2025-01-07T09:50:00Z,2632.20296,2632.55961,2631.97158,2632.29997,722.00,0.17000,true
XAUUSDm,M5,2025-01-07T09:55:00Z,2632.29997,2632.66255,2632.07373,2632.40257,759.00,0.21000,true
XAUUSDm,M5,2025-01-07T10:00:00Z,2632.40257,2632.76713,2632.18167,2632.50782,796.00,0.18000,true
XAUUSDm,M5,2025-01-07T10:05:00Z,2632.50782,2632.87026,2632.29240,2632.61263,833.00,0.22000,true
XAUUSDm,M5,2025-01-07T10:10:00Z,2632.61263,2632.96883,2632.40275,2632.71385,870.00,0.19000,true
XAUUSDm,M5,2025-01-07T10:15:00Z,2632.71385,2633.05983,2632.50952,2632.80842,907.00,0.23000,true
XAUUSDm,M5,2025-01-07T10:20:00Z,2632.80842,2633.14045,2632.60956,2632.89345,944.00,0.20000,true
XAUUSDm,M5,2025-01-07T10:25:00Z,2632.89345,2633.20822,2632.69993,2632.96639,981.00,0.17000,true
XAUUSDm,M5,2025-01-07T10:30:00Z,2632.96639,2633.26107,2632.77799,2633.02505,1018.00,0.21000,true
XAUUSDm,M5,2025-01-07T10:35:00Z,2633.02505,2633.29743,2632.84152,2633.06775,1055.00,0.18000,true
XAUUSDm,M5,2025-01-07T10:40:00Z,2633.06775,2633.31630,2632.88877,2633.09337,1092.00,0.22000,true
XAUUSDm,M5,2025-01-07T10:45:00Z,2633.09337,2633.31727,2632.91854,2633.10134,1129.00,0.19000,true
XAUUSDm,M5,2025-01-07T10:50:00Z,2633.10134,2633.31014,2632.92065,2633.09175,1166.00,0.23000,true
XAUUSDm,M5,2025-01-07T10:55:00Z,2633.09175,2633.29345,2632.89739,2633.06525,703.00,0.20000,true
XAUUSDm,M5,2025-01-07T11:00:00Z,2633.06525,2633.26001,2632.85795,2633.02309,740.00,0.17000,true
XAUUSDm,M5,2025-01-07T11:05:00Z,2633.02309,2633.21122,2632.80406,2632.96702,777.00,0.21000,true
XAUUSDm,M5,2025-01-07T11:10:00Z,2632.96702,2633.14898,2632.73789,2632.89927,814.00,0.18000,true
XAUUSDm,M5,2025-01-07T11:15:00Z,2632.89927,2633.07562,2632.51801,2632.82240,851.00,0.22000,true
XAUUSDm,M5,2025-01-07T11:20:00Z,2632.82240,2633.14352,2632.57922,2632.73923,888.00,0.19000,true
XAUUSDm,M5,2025-01-07T11:25:00Z,2632.73923,2632.90652,2632.49249,2632.65273,925.00,0.23000,true
XAUUSDm,M5,2025-01-07T11:30:00Z,2632.65273,2632.81675,2632.40480,2632.56589,962.00,0.20000,true
XAUUSDm,M5,2025-01-07T11:35:00Z,2632.56589,2632.72759,2632.31905,2632.48160,999.00,0.17000,true
XAUUSDm,M5,2025-01-07T11:40:00Z,2632.48160,2632.64195,2632.23793,2632.40252,1036.00,0.21000,true
XAUUSDm,M5,2025-01-07T11:45:00Z,2632.40252,2632.56253,2632.16382,2632.33100,1073.00,0.18000,true
XAUUSDm,M5,2025-01-07T11:50:00Z,2632.33100,2632.49170,2632.09867,2632.26898,1110.00,0.22000,true
XAUUSDm,M5,2025-01-07T11:55:00Z,2632.26898,2632.43137,2632.04396,2632.21790,1147.00,0.19000,true
XAUUSDm,M5,2025-01-07T12:00:00Z,2632.21790,2632.38294,2632.00064,2632.17863,1184.00,0.23000,true
XAUUSDm,M5,2025-01-07T12:05:00Z,2632.17863,2632.34725,2631.96904,2632.15149,721.00,0.20000,true
XAUUSDm,M5,2025-01-07T12:10:00Z,2632.15149,2632.32453,2631.94893,2632.13618,758.00,0.17000,true
XAUUSDm,M5,2025-01-07T12:15:00Z,2632.13618,2632.31439,2631.93949,2632.13181,795.00,0.21000,true
XAUUSDm,M5,2025-01-07T12:20:00Z,2632.13181,2632.32100,2631.93419,2632.13697,832.00,0.18000,true
XAUUSDm,M5,2025-01-07T12:25:00Z,2632.13697,2632.34010,2631.93390,2632.14972,869.00,0.22000,true
XAUUSDm,M5,2025-01-07T12:30:00Z,2632.14972,2632.36488,2631.94113,2632.16776,906.00,0.19000,true
XAUUSDm,M5,2025-01-07T12:35:00Z,2632.16776,2632.39255,2631.95361,2632.18842,943.00,0.23000,true
XAUUSDm,M5,2025-01-07T12:40:00Z,2632.18842,2632.42012,2631.96877,2632.20885,980.00,0.20000,true
XAUUSDm,M5,2025-01-07T12:45:00Z,2632.20885,2632.44448,2631.98382,2632.22612,1017.00,0.17000,true
XAUUSDm,M5,2025-01-07T12:50:00Z,2632.22612,2632.46258,2631.99589,2632.23728,1054.00,0.21000,true
XAUUSDm,M5,2025-01-07T12:55:00Z,2632.23728,2632.47150,2632.00211,2632.23958,1091.00,0.18000,true
XAUUSDm,M5,2025-01-07T13:00:00Z,2632.23958,2632.47768,2631.99070,2632.23050,1128.00,0.22000,true
XAUUSDm,M5,2025-01-07T13:05:00Z,2632.23050,2632.47420,2631.96382,2632.20789,1165.00,0.19000,true
XAUUSDm,M5,2025-01-07T13:10:00Z,2632.20789,2632.45650,2631.92213,2632.17005,702.00,0.23000,true
XAUUSDm,M5,2025-01-07T13:15:00Z,2632.17005,2632.42279,2631.86451,2632.11581,739.00,0.20000,true
XAUUSDm,M5,2025-01-07T13:20:00Z,2632.11581,2632.37182,2631.79041,2632.04458,776.00,0.17000,true
XAUUSDm,M5,2025-01-07T13:25:00Z,2632.04458,2632.30291,2631.69987,2631.95636,813.00,0.21000,true
XAUUSDm,M5,2025-01-07T13:30:00Z,2631.95636,2632.21602,2631.59352,2631.85177,850.00,0.18000,true
XAUUSDm,M5,2025-01-07T13:35:00Z,2631.85177,2632.11175,2631.47259,2631.73199,887.00,0.22000,true
XAUUSDm,M5,2025-01-07T13:40:00Z,2631.73199,2631.99128,2631.33883,2631.59879,924.00,0.19000,true
XAUUSDm,M5,2025-01-07T13:45:00Z,2631.59879,2631.85638,2631.19449,2631.45437,961.00,0.23000,true
XAUUSDm,M5,2025-01-07T13:50:00Z,2631.45437,2631.70930,2631.04216,2631.30137,998.00,0.20000,true
XAUUSDm,M5,2025-01-07T13:55:00Z,2631.30137,2631.55271,2630.88477,2631.14268,1035.00,0.17000,true
XAUUSDm,M5,2025-01-07T14:00:00Z,2631.14268,2631.38960,2630.72538,2630.98141,1072.00,0.21000,true
XAUUSDm,M5,2025-01-07T14:05:00Z,2630.98141,2631.22315,2630.56715,2630.82073,1109.00,0.18000,true
XAUUSDm,M5,2025-01-07T14:10:00Z,2630.82073,2631.05664,2630.41314,2630.66373,1146.00,0.22000,true
XAUUSDm,M5,2025-01-07T14:15:00Z,2630.66373,2630.89330,2630.26626,2630.51337,1183.00,0.19000,true
XAUUSDm,M5,2025-01-07T14:20:00Z,2630.51337,2630.73618,2630.12912,2630.37228,720.00,0.23000,true
XAUUSDm,M5,2025-01-07T14:25:00Z,2630.37228,2630.58808,2630.00393,2630.24274,757.00,0.20000,true
XAUUSDm,M5,2025-01-07T14:30:00Z,2630.24274,2630.45141,2629.89243,2630.12653,794.00,0.17000,true
XAUUSDm,M5,2025-01-07T14:35:00Z,2630.12653,2630.32810,2629.79584,2630.02493,831.00,0.21000,true
XAUUSDm,M5,2025-01-07T14:40:00Z,2630.02493,2630.21957,2629.71475,2629.93860,868.00,0.18000,true
XAUUSDm,M5,2025-01-07T14:45:00Z,2629.93860,2630.12663,2629.64919,2629.86763,905.00,0.22000,true
XAUUSDm,M5,2025-01-07T14:50:00Z,2629.86763,2630.04948,2629.59856,2629.81149,942.00,0.19000,true
XAUUSDm,M5,2025-01-07T14:55:00Z,2629.81149,2629.98774,2629.56170,2629.76907,979.00,0.23000,true
XAUUSDm,M5,2025-01-07T15:00:00Z,2629.76907,2629.94042,2629.53691,2629.73876,1016.00,0.20000,true
XAUUSDm,M5,2025-01-07T15:05:00Z,2629.73876,2629.90599,2629.52206,2629.71849,1053.00,0.17000,true
XAUUSDm,M5,2025-01-07T15:10:00Z,2629.71849,2629.88246,2629.37062,2629.70579,1090.00,0.21000,true
XAUUSDm,M5,2025-01-07T15:15:00Z,2629.70579,2629.86746,2629.51182,2629.69798,1127.00,0.18000,true
XAUUSDm,M5,2025-01-07T15:20:00Z,2629.69798,2629.85832,2629.51076,2629.69219,1164.00,0.22000,true
XAUUSDm,M5,2025-01-07T15:25:00Z,2629.69219,2629.85221,2629.50847,2629.68553,701.00,0.19000,true
XAUUSDm,M5,2025-01-07T15:30:00Z,2629.68553,2629.84625,2629.50210,2629.67519,738.00,0.23000,true
XAUUSDm,M5,2025-01-07T15:35:00Z,2629.67519,2629.83762,2629.48901,2629.65859,775.00,0.20000,true
XAUUSDm,M5,2025-01-07T15:40:00Z,2629.65859,2629.82369,2629.46687,2629.63343,812.00,0.17000,true
XAUUSDm,M5,2025-01-07T15:45:00Z,2629.63343,2629.94612,2629.43376,2629.59785,849.00,0.21000,true
XAUUSDm,M5,2025-01-07T15:50:00Z,2629.59785,2629.77097,2629.38827,2629.55044,886.00,0.18000,true
XAUUSDm,M5,2025-01-07T15:55:00Z,2629.55044,2629.72875,2629.32953,2629.49039,923.00,0.22000,true
XAUUSDm,M5,2025-01-07T16:00:00Z,2629.49039,2629.67452,2629.25728,2629.41741,960.00,0.19000,true
XAUUSDm,M5,2025-01-07T16:05:00Z,2629.41741,2629.60791,2629.17184,2629.33187,997.00,0.23000,true
XAUUSDm,M5,2025-01-07T16:10:00Z,2629.33187,2629.52912,2629.07415,2629.23470,1034.00,0.20000,true
XAUUSDm,M5,2025-01-07T16:15:00Z,2629.23470,2629.43896,2628.96569,2629.12737,1071.00,0.17000,true
XAUUSDm,M5,2025-01-07T16:20:00Z,2629.12737,2629.33876,2628.84848,2629.01188,1108.00,0.21000,true
XAUUSDm,M5,2025-01-07T16:25:00Z,2629.01188,2629.23037,2628.72493,2628.89063,1145.00,0.18000,true
XAUUSDm,M5,2025-01-07T16:30:00Z,2628.89063,2629.11605,2628.59783,2628.76636,1182.00,0.22000,true
XAUUSDm,M5,2025-01-07T16:35:00Z,2628.76636,2628.99840,2628.47015,2628.64204,719.00,0.19000,true
XAUUSDm,M5,2025-01-07T16:40:00Z,2628.64204,2628.88024,2628.34502,2628.52073,756.00,0.23000,true
XAUUSDm,M5,2025-01-07T16:45:00Z,2628.52073,2628.76452,2628.22553,2628.40549,793.00,0.20000,true
XAUUSDm,M5,2025-01-07T16:50:00Z,2628.40549,2628.65418,2628.11466,2628.29924,830.00,0.17000,true
XAUUSDm,M5,2025-01-07T16:55:00Z,2628.29924,2628.55205,2628.01515,2628.20466,867.00,0.21000,true
XAUUSDm,M5,2025-01-07T17:00:00Z,2628.20466,2628.46071,2627.92938,2628.12407,904.00,0.18000,true
XAUUSDm,M5,2025-01-07T17:05:00Z,2628.12407,2628.38242,2627.85928,2628.05934,941.00,0.22000,true
XAUUSDm,M5,2025-01-07T17:10:00Z,2628.05934,2628.31902,2627.80629,2628.01185,978.00,0.19000,true
XAUUSDm,M5,2025-01-07T17:15:00Z,2628.01185,2628.27183,2627.77126,2627.98236,1015.00,0.23000,true
XAUUSDm,M5,2025-01-07T17:20:00Z,2627.98236,2628.24163,2627.75443,2627.97108,1052.00,0.20000,true
XAUUSDm,M5,2025-01-07T17:25:00Z,2627.97108,2628.23512,2627.74898,2627.97756,1089.00,0.17000,true
XAUUSDm,M5,2025-01-07T17:30:00Z,2627.97756,2628.25567,2627.75016,2628.00080,1126.00,0.21000,true
XAUUSDm,M5,2025-01-07T17:35:00Z,2628.00080,2628.29049,2627.76831,2628.03922,1163.00,0.18000,true
XAUUSDm,M5,2025-01-07T17:40:00Z,2628.03922,2628.33758,2627.80191,2628.09074,700.00,0.22000,true
XAUUSDm,M5,2025-01-07T17:45:00Z,2628.09074,2628.39455,2627.84896,2628.15291,737.00,0.19000,true
XAUUSDm,M5,2025-01-07T17:50:00Z,2628.15291,2628.45874,2627.90705,2628.22293,774.00,0.23000,true
XAUUSDm,M5,2025-01-07T17:55:00Z,2628.22293,2628.52726,2627.97342,2628.29781,811.00,0.20000,true
XAUUSDm,M5,2025-01-07T18:00:00Z,2628.29781,2628.59716,2628.04515,2628.37447,848.00,0.17000,true
XAUUSDm,M5,2025-01-07T18:05:00Z,2628.37447,2628.66556,2628.11918,2628.44988,885.00,0.21000,true
XAUUSDm,M5,2025-01-07T18:10:00Z,2628.44988,2628.72970,2628.19252,2628.52115,922.00,0.18000,true
XAUUSDm,M5,2025-01-07T18:15:00Z,2628.52115,2628.78710,2628.26231,2628.58566,959.00,0.22000,true
XAUUSDm,M5,2025-01-07T18:20:00Z,2628.58566,2628.83567,2628.32593,2628.64116,996.00,0.19000,true
XAUUSDm,M5,2025-01-07T18:25:00Z,2628.64116,2628.87375,2628.38116,2628.68585,1033.00,0.23000,true
XAUUSDm,M5,2025-01-07T18:30:00Z,2628.68585,2628.90021,2628.42619,2628.71846,1070.00,0.20000,true
XAUUSDm,M5,2025-01-07T18:35:00Z,2628.71846,2628.91446,2628.45977,2628.73829,1107.00,0.17000,true
XAUUSDm,M5,2025-01-07T18:40:00Z,2628.73829,2628.91651,2628.48116,2628.74525,1144.00,0.21000,true
XAUUSDm,M5,2025-01-07T18:45:00Z,2628.74525,2628.91241,2628.48482,2628.73981,1181.00,0.18000,true
XAUUSDm,M5,2025-01-07T18:50:00Z,2628.73981,2628.90373,2628.47075,2628.72305,718.00,0.22000,true
XAUUSDm,M5,2025-01-07T18:55:00Z,2628.72305,2628.88468,2628.44747,2628.69655,755.00,0.19000,true
XAUUSDm,M5,2025-01-07T19:00:00Z,2628.69655,2628.85687,2628.41698,2628.66236,792.00,0.23000,true
XAUUSDm,M5,2025-01-07T19:05:00Z,2628.66236,2628.82238,2628.23766,2628.62291,829.00,0.20000,true
XAUUSDm,M5,2025-01-07T19:10:00Z,2628.62291,2628.78365,2628.34416,2628.58088,866.00,0.17000,true
XAUUSDm,M5,2025-01-07T19:15:00Z,2628.58088,2628.74335,2628.30726,2628.53913,903.00,0.21000,true
XAUUSDm,M5,2025-01-07T19:20:00Z,2628.53913,2628.70429,2628.27380,2628.50055,940.00,0.18000,true
XAUUSDm,M5,2025-01-07T19:25:00Z,2628.50055,2628.66932,2628.24652,2628.46795,977.00,0.22000,true
XAUUSDm,M5,2025-01-07T19:30:00Z,2628.46795,2628.64116,2628.22799,2628.44395,1014.00,0.19000,true
XAUUSDm,M5,2025-01-07T19:35:00Z,2628.44395,2628.62236,2628.22044,2628.43085,1051.00,0.23000,true
XAUUSDm,M5,2025-01-07T19:40:00Z,2628.43085,2628.61510,2628.22570,2628.43057,1088.00,0.20000,true
XAUUSDm,M5,2025-01-07T19:45:00Z,2628.43057,2628.63513,2628.23118,2628.44452,1125.00,0.17000,true
XAUUSDm,M5,2025-01-07T19:50:00Z,2628.44452,2628.67095,2628.25049,2628.47358,1162.00,0.21000,true
XAUUSDm,M5,2025-01-07T19:55:00Z,2628.47358,2628.72242,2628.28470,2628.51804,1199.00,0.18000,true
XAUUSDm,M5,2025-01-07T20:00:00Z,2628.51804,2628.83509,2628.33405,2628.62357,736.00,0.22000,true
XAUUSDm,M5,2025-01-07T20:05:00Z,2628.62357,2628.96188,2628.44416,2628.74327,773.00,0.19000,true
XAUUSDm,M5,2025-01-07T20:10:00Z,2628.74327,2629.33948,2628.56805,2628.87565,810.00,0.23000,true
XAUUSDm,M5,2025-01-07T20:15:00Z,2628.87565,2629.25088,2628.70420,2629.01873,847.00,0.20000,true
XAUUSDm,M5,2025-01-07T20:20:00Z,2629.01873,2629.40838,2628.85058,2629.17007,884.00,0.17000,true
XAUUSDm,M5,2025-01-07T20:25:00Z,2629.17007,2629.57078,2629.00469,2629.32690,921.00,0.21000,true
XAUUSDm,M5,2025-01-07T20:30:00Z,2629.32690,2629.73497,2629.16375,2629.48619,958.00,0.18000,true
XAUUSDm,M5,2025-01-07T20:35:00Z,2629.48619,2629.89769,2629.32469,2629.64481,995.00,0.22000,true
XAUUSDm,M5,2025-01-07T20:40:00Z,2629.64481,2630.05570,2629.48436,2629.79960,1032.00,0.19000,true
XAUUSDm,M5,2025-01-07T20:45:00Z,2629.79960,2630.20591,2629.63959,2629.94752,1069.00,0.23000,true
XAUUSDm,M5,2025-01-07T20:50:00Z,2629.94752,2630.34545,2629.78733,2630.08576,1106.00,0.20000,true
XAUUSDm,M5,2025-01-07T20:55:00Z,2630.08576,2630.47183,2629.92478,2630.21186,1143.00,0.17000,true
XAUUSDm,M5,2025-01-07T21:00:00Z,2630.21186,2630.58301,2630.04948,2630.32377,1180.00,0.21000,true
XAUUSDm,M5,2025-01-07T21:05:00Z,2630.32377,2630.67747,2630.15940,2630.41995,717.00,0.18000,true
XAUUSDm,M5,2025-01-07T21:10:00Z,2630.41995,2630.75426,2630.25304,2630.49945,754.00,0.22000,true
XAUUSDm,M5,2025-01-07T21:15:00Z,2630.49945,2630.81307,2630.32946,2630.56187,791.00,0.19000,true
XAUUSDm,M5,2025-01-07T21:20:00Z,2630.56187,2630.85422,2630.38832,2630.60748,828.00,0.23000,true
XAUUSDm,M5,2025-01-07T21:25:00Z,2630.60748,2630.87862,2630.42990,2630.63708,865.00,0.20000,true
XAUUSDm,M5,2025-01-07T21:30:00Z,2630.63708,2630.88777,2630.45508,2630.65207,902.00,0.17000,true
XAUUSDm,M5,2025-01-07T21:35:00Z,2630.65207,2630.88367,2630.46530,2630.65434,939.00,0.21000,true
XAUUSDm,M5,2025-01-07T21:40:00Z,2630.65434,2630.87691,2630.45437,2630.64619,976.00,0.18000,true
XAUUSDm,M5,2025-01-07T21:45:00Z,2630.64619,2630.86174,2630.43315,2630.63025,1013.00,0.22000,true
XAUUSDm,M5,2025-01-07T21:50:00Z,2630.63025,2630.83867,2630.40684,2630.60937,1050.00,0.19000,true
XAUUSDm,M5,2025-01-07T21:55:00Z,2630.60937,2630.81069,2630.37843,2630.58649,1087.00,0.23000,true
XAUUSDm,M5,2025-01-07T22:00:00Z,2630.58649,2630.78089,2630.35094,2630.56455,1124.00,0.20000,true
XAUUSDm,M5,2025-01-07T22:05:00Z,2630.56455,2630.75234,2630.32719,2630.54631,1161.00,0.17000,true
XAUUSDm,M5,2025-01-07T22:10:00Z,2630.54631,2630.72795,2630.30981,2630.53432,1198.00,0.21000,true
XAUUSDm,M5,2025-01-07T22:15:00Z,2630.53432,2630.71039,2630.30103,2630.53076,735.00,0.18000,true
XAUUSDm,M5,2025-01-07T22:20:00Z,2630.53076,2630.70853,2630.29606,2630.53734,772.00,0.22000,true
XAUUSDm,M5,2025-01-07T22:25:00Z,2630.53734,2630.72239,2630.29797,2630.55529,809.00,0.19000,true
XAUUSDm,M5,2025-01-07T22:30:00Z,2630.55529,2630.74914,2630.31162,2630.58526,846.00,0.23000,true
XAUUSDm,M5,2025-01-07T22:35:00Z,2630.58526,2630.78890,2630.33770,2630.62730,883.00,0.20000,true
XAUUSDm,M5,2025-01-07T22:40:00Z,2630.62730,2630.84119,2630.37631,2630.68088,920.00,0.17000,true
XAUUSDm,M5,2025-01-07T22:45:00Z,2630.68088,2630.90491,2630.42697,2630.74489,957.00,0.21000,true
XAUUSDm,M5,2025-01-07T22:50:00Z,2630.74489,2630.97844,2630.48859,2630.81767,994.00,0.18000,true
XAUUSDm,M5,2025-01-07T22:55:00Z,2630.81767,2631.05964,2630.55957,2630.89713,1031.00,0.22000,true
XAUUSDm,M5,2025-01-07T23:00:00Z,2630.89713,2631.14599,2630.48726,2630.98077,1068.00,0.19000,true
XAUUSDm,M5,2025-01-07T23:05:00Z,2630.98077,2631.23467,2630.72085,2631.06583,1105.00,0.23000,true
XAUUSDm,M5,2025-01-07T23:10:00Z,2631.06583,2631.32266,2630.80591,2631.14936,1142.00,0.20000,true
XAUUSDm,M5,2025-01-07T23:15:00Z,2631.14936,2631.40688,2630.89007,2631.22837,1179.00,0.17000,true
XAUUSDm,M5,2025-01-07T23:20:00Z,2631.22837,2631.48430,2630.97031,2631.29994,716.00,0.21000,true
XAUUSDm,M5,2025-01-07T23:25:00Z,2631.29994,2631.55206,2631.04370,2631.36133,753.00,0.18000,true
XAUUSDm,M5,2025-01-07T23:30:00Z,2631.36133,2631.60759,2631.10749,2631.41010,790.00,0.22000,true
XAUUSDm,M5,2025-01-07T23:35:00Z,2631.41010,2631.64872,2631.15919,2631.44421,827.00,0.19000,true
XAUUSDm,M5,2025-01-07T23:40:00Z,2631.44421,2631.67373,2631.19674,2631.46209,864.00,0.23000,true
XAUUSDm,M5,2025-01-07T23:45:00Z,2631.46209,2631.68147,2631.21852,2631.46273,901.00,0.20000,true
XAUUSDm,M5,2025-01-07T23:50:00Z,2631.46273,2631.68839,2631.20645,2631.44570,938.00,0.17000,true
XAUUSDm,M5,2025-01-07T23:55:00Z,2631.44570,2631.67796,2631.17661,2631.41118,975.00,0.21000,true
XAUUSDm,M5,2025-01-08T00:00:00Z,2631.41118,2631.64959,2631.13036,2631.35995,1012.00,0.18000,true
XAUUSDm,M5,2025-01-08T00:05:00Z,2631.35995,2631.60393,2631.06900,2631.29338,1049.00,0.22000,true
XAUUSDm,M5,2025-01-08T00:10:00Z,2631.29338,2631.54223,2630.99437,2631.21334,1086.00,0.19000,true
XAUUSDm,M5,2025-01-08T00:15:00Z,2631.21334,2631.46628,2630.90872,2631.12218,1123.00,0.23000,true
XAUUSDm,M5,2025-01-08T00:20:00Z,2631.12218,2631.37833,2630.81469,2631.02260,1160.00,0.20000,true
XAUUSDm,M5,2025-01-08T00:25:00Z,2631.02260,2631.28102,2630.71519,2630.91758,1197.00,0.17000,true
XAUUSDm,M5,2025-01-08T00:30:00Z,2630.91758,2631.17728,2630.61326,2630.81021,734.00,0.21000,true
XAUUSDm,M5,2025-01-08T00:35:00Z,2630.81021,2631.26199,2630.51197,2630.70365,771.00,0.18000,true
XAUUSDm,M5,2025-01-08T00:40:00Z,2630.70365,2630.96288,2630.41431,2630.60095,808.00,0.22000,true
XAUUSDm,M5,2025-01-08T00:45:00Z,2630.60095,2630.85842,2630.32305,2630.50493,845.00,0.19000,true
XAUUSDm,M5,2025-01-08T00:50:00Z,2630.50493,2630.75968,2630.24065,2630.41812,882.00,0.23000,true
XAUUSDm,M5,2025-01-08T00:55:00Z,2630.41812,2630.66924,2630.16916,2630.34262,919.00,0.20000,true
XAUUSDm,M5,2025-01-08T01:00:00Z,2630.34262,2630.58928,2630.11015,2630.28005,956.00,0.17000,true
XAUUSDm,M5,2025-01-08T01:05:00Z,2630.28005,2630.52149,2630.06463,2630.23147,993.00,0.21000,true
XAUUSDm,M5,2025-01-08T01:10:00Z,2630.23147,2630.46706,2630.03304,2630.19735,1030.00,0.18000,true
XAUUSDm,M5,2025-01-08T01:15:00Z,2630.19735,2630.42656,2630.01522,2630.17756,1067.00,0.22000,true
XAUUSDm,M5,2025-01-08T01:20:00Z,2630.17756,2630.40000,2630.01042,2630.17138,1104.00,0.19000,true
XAUUSDm,M5,2025-01-08T01:25:00Z,2630.17138,2630.39295,2630.01120,2630.17752,1141.00,0.23000,true
XAUUSDm,M5,2025-01-08T01:30:00Z,2630.17752,2630.40252,2630.01751,2630.19422,1178.00,0.20000,true
XAUUSDm,M5,2025-01-08T01:35:00Z,2630.19422,2630.42046,2630.03375,2630.21926,715.00,0.17000,true
XAUUSDm,M5,2025-01-08T01:40:00Z,2630.21926,2630.44439,2630.05772,2630.25011,752.00,0.21000,true
XAUUSDm,M5,2025-01-08T01:45:00Z,2630.25011,2630.47169,2630.08691,2630.28401,789.00,0.18000,true
XAUUSDm,M5,2025-01-08T01:50:00Z,2630.28401,2630.49961,2630.11856,2630.31807,826.00,0.22000,true
XAUUSDm,M5,2025-01-08T01:55:00Z,2630.31807,2630.52543,2630.14984,2630.34946,863.00,0.19000,true
XAUUSDm,M5,2025-01-08T02:00:00Z,2630.34946,2630.54653,2630.17792,2630.37543,900.00,0.23000,true
XAUUSDm,M5,2025-01-08T02:05:00Z,2630.37543,2630.56053,2630.20011,2630.39350,937.00,0.20000,true
XAUUSDm,M5,2025-01-08T02:10:00Z,2630.39350,2630.56536,2630.21397,2630.40153,974.00,0.17000,true
XAUUSDm,M5,2025-01-08T02:15:00Z,2630.40153,2630.56310,2630.21372,2630.39783,1011.00,0.21000,true
XAUUSDm,M5,2025-01-08T02:20:00Z,2630.39783,2630.55812,2630.19219,2630.38121,1048.00,0.18000,true
XAUUSDm,M5,2025-01-08T02:25:00Z,2630.38121,2630.54124,2630.15687,2630.35104,1085.00,0.22000,true
